n,f,c,d,time,sched_len
200,32,12,12,29.781003322000004,540582
200,32,12,8,21.431422448999996,362740
200,32,12,4,13.213528187999998,187080
200,32,8,8,21.39214228899999,263806
200,32,8,4,14.43943274199998,135104
300,32,12,12,67.87636727700001,634934
300,32,12,8,48.492897046000024,422994
300,32,12,4,31.150168550000046,211726
300,32,8,8,59.70192690599998,300882
300,32,8,4,52.66244780599999,150836
400,32,12,12,129.63243907099996,695156
400,32,12,8,102.21066938000001,463936
400,32,12,4,84.83166643800007,231872
400,32,8,8,190.87167258499994,325144
400,32,8,4,223.25804933599989,163222
500,32,12,12,245.84107479399995,747488
500,32,12,8,202.80300940000006,498094
500,32,12,4,220.15904080100017,249250
500,32,8,8,578.6088223849997,345800
500,32,8,4,948.179835507,173080
40,32,12,12,0.9027035540002544,222932
40,32,12,8,0.6343283390001488,147022
40,32,12,4,0.376039025999944,73556
40,32,8,8,0.6286325139999462,116330
40,32,8,4,0.3634941569998773,58140
50,32,12,12,1.4151388669997687,255528
50,32,12,8,1.0282806419995723,174858
50,32,12,4,0.5988731659999758,86826
50,32,8,8,1.0015735520000817,135474
50,32,8,4,0.5932435449999502,67940
60,32,12,12,2.1896643939999194,292536
60,32,12,8,1.5256147860000056,192000
60,32,12,4,0.9268132600000172,99806
60,32,8,8,1.553006367999842,148240
60,32,8,4,0.9449045190003744,76584
70,32,12,12,3.0058583059999364,314894
70,32,12,8,2.113124100999812,209316
70,32,12,4,1.2896790320000946,105638
70,32,8,8,2.1525562870001522,161052
70,32,8,4,1.3209374760003811,80858
80,32,12,12,4.097115114999724,344512
80,32,12,8,2.9694836250000662,233270
80,32,12,4,1.7716099110002688,116806
80,32,8,8,2.951122641999973,177066
80,32,8,4,1.815059255000051,88418
90,32,12,12,5.205759450999722,364850
90,32,12,8,3.731890291000127,243094
90,32,12,4,2.263639704999605,121568
90,32,8,8,3.7302559539998583,183206
90,32,8,4,2.3164508669997304,92036
100,32,12,12,6.672565203999966,389904
100,32,12,8,4.689293120000002,258664
100,32,12,4,2.912215498000023,133090
100,32,8,8,4.6873906499999975,194556
100,32,8,4,2.8922908460003782,99272
200,32,12,12,29.94365992899975,540772
200,32,12,8,21.39245917700009,363708
200,32,12,4,12.7738369650001,185510
200,32,8,8,20.887866261,263644
200,32,8,4,14.717251053999917,135032
300,32,12,12,67.20520084400005,634830
300,32,12,8,48.569653361999826,423036
300,32,12,4,30.403908107999996,211178
300,32,8,8,62.7548345729997,301240
300,32,8,4,55.028182260999984,150784
400,32,12,12,129.09827492299974,696032
400,32,12,8,98.28329514699999,462996
400,32,12,4,80.66824591000022,232044
400,32,8,8,189.77802055199936,325438
400,32,8,4,230.42834413800028,163198
500,32,12,12,241.0716537340004,746974
500,32,12,8,202.61316348400032,497374
500,32,12,4,230.63749490400005,249510
500,32,8,8,529.8552865419997,345672
500,32,8,4,893.5873072200002,173406
40,32,12,12,0.9058414999999513,223086
40,32,12,8,0.6301907560000473,148874
40,32,12,4,0.37359827399995993,73398
40,32,8,8,0.6186993579995033,117020
40,32,8,4,0.37059258299996145,57956
50,32,12,12,1.4194311969995397,254196
50,32,12,8,1.034520917000009,175252
50,32,12,4,0.5955172650001259,87036
50,32,8,8,1.0131906179994985,135984
50,32,8,4,0.5845532210005331,68194
60,32,12,12,2.175019766999867,294116
60,32,12,8,1.5377894270004617,192620
60,32,12,4,0.9186917409997477,99772
60,32,8,8,1.5222058450008262,148520
60,32,8,4,0.9018483720001313,76718
70,32,12,12,3.03936718299974,316002
70,32,12,8,2.179191601000639,209482
70,32,12,4,1.3138197270000092,104052
70,32,8,8,2.1429920800001128,160780
70,32,8,4,1.3306752600001346,80608
80,32,12,12,4.037821861000339,343776
80,32,12,8,2.9986395620007897,233506
80,32,12,4,1.8244413920001534,116838
80,32,8,8,2.980463370000507,177324
80,32,8,4,1.756792002000111,88762
90,32,12,12,5.152031830999476,365348
90,32,12,8,3.6806839959999706,244104
90,32,12,4,2.264512993999233,122140
90,32,8,8,3.7809048740000435,183370
90,32,8,4,2.2749542499996096,92038
100,32,12,12,6.629077271999449,391212
100,32,12,8,4.808175667000796,259018
100,32,12,4,2.9216683179993197,132684
100,32,8,8,4.717205607000324,194192
100,32,8,4,3.126697931000308,99446
200,32,12,12,29.406369071999507,541418
200,32,12,8,20.953486477000297,363338
200,32,12,4,12.790739678000136,186150
200,32,8,8,21.323866812000233,264138
200,32,8,4,15.606953349999458,134578
300,32,12,12,67.55560770700049,635430
300,32,12,8,48.224606913999196,423200
300,32,12,4,30.995656345000498,211758
300,32,8,8,62.81521242100007,301196
300,32,8,4,51.54796495099981,150930
400,32,12,12,128.55621150600018,695446
400,32,12,8,103.11999832600031,463338
400,32,12,4,80.76500440400014,231848
400,32,8,8,186.7679396049998,325494
400,32,8,4,231.71060315799969,163060
500,32,12,12,241.6056684109999,747220
500,32,12,8,203.35560091600018,498060
500,32,12,4,211.92083142199954,249388
500,32,8,8,587.4779186410015,346190
500,32,8,4,966.4248927869994,173330
40,32,12,12,0.8986275240004034,220732
40,32,12,8,0.6393489309994038,147670
40,32,12,4,0.36741711300055613,74718
40,32,8,8,0.6296291159997054,117474
40,32,8,4,0.3616230629995698,58488
50,32,12,12,1.427123212000879,255488
50,32,12,8,1.0402222539996728,173078
50,32,12,4,0.6046567770008551,86200
50,32,8,8,1.0123510980010906,135086
50,32,8,4,0.595083448000878,67796
60,32,12,12,2.1513084939997498,292282
60,32,12,8,1.5401590929996019,192236
60,32,12,4,0.9364292299997032,99536
60,32,8,8,1.5304958960005024,147994
60,32,8,4,0.926391846000115,76280
70,32,12,12,3.0454261020004196,315840
70,32,12,8,2.1587099110001873,210628
70,32,12,4,1.3214380419994995,105616
70,32,8,8,2.122663473999637,160726
70,32,8,4,1.2834341800007678,80536
80,32,12,12,4.0028667530004896,343364
80,32,12,8,2.9824016000002302,234016
80,32,12,4,1.7309998309992807,117118
80,32,8,8,2.9455018080006994,177866
80,32,8,4,1.6891449470003863,88218
90,32,12,12,5.2557361609997315,365712
90,32,12,8,3.6878393560000404,242850
90,32,12,4,2.332579212999917,121034
90,32,8,8,3.7124557020015345,183580
90,32,8,4,2.2625791179998487,91916
100,32,12,12,6.597968194000714,392478
100,32,12,8,4.671211409000534,258946
100,32,12,4,2.918339621000996,132704
100,32,8,8,4.868157077000433,194300
100,32,8,4,2.9063189630014676,99900
200,32,12,12,29.135763142998258,540312
200,32,12,8,21.197728723000182,363528
200,32,12,4,12.924186201000339,186548
200,32,8,8,21.654431605000354,263788
200,32,8,4,14.689121617000637,135284
300,32,12,12,67.45856333899974,634294
300,32,12,8,47.84312856200086,423618
300,32,12,4,30.70928094499868,211816
300,32,8,8,60.53174017099991,301154
300,32,8,4,55.39238900999953,151006
400,32,12,12,130.66345961700063,695220
400,32,12,8,101.47103231700021,464252
400,32,12,4,80.63750476600035,232070
400,32,8,8,189.36158589099978,325292
400,32,8,4,226.38324141199882,163142
500,32,12,12,241.24425822100056,747322
500,32,12,8,210.71022810900104,498622
500,32,12,4,209.7346986099983,249756
500,32,8,8,568.090016917,345956
500,32,8,4,919.4923948520009,173170
40,32,12,12,0.8948214500014728,220790
40,32,12,8,0.6379693880007835,147178
40,32,12,4,0.3671899110013328,74440
40,32,8,8,0.6191409650000423,116830
40,32,8,4,0.35966132700013986,58568
50,32,12,12,1.431915946999652,254140
50,32,12,8,1.0182400249996135,174328
50,32,12,4,0.5979639300003328,85980
50,32,8,8,1.0175685209997027,134958
50,32,8,4,0.6037764009997773,68300
60,32,12,12,2.178421156000695,292056
60,32,12,8,1.5334739309982979,192856
60,32,12,4,0.9266977709994535,99920
60,32,8,8,1.5251093539991416,148296
60,32,8,4,0.9459773870003119,76840
70,32,12,12,2.986148500998752,316130
70,32,12,8,2.1648629430001165,209686
70,32,12,4,1.2797572260005836,105282
70,32,8,8,2.1499872309996135,161778
70,32,8,4,1.2988620870000886,80094
80,32,12,12,3.9994908580010815,343862
80,32,12,8,2.8954001589991094,233146
80,32,12,4,1.7833987110007001,117066
80,32,8,8,2.9045710880000115,177030
80,32,8,4,1.6871165519987699,88880
90,32,12,12,5.26416745700044,365534
90,32,12,8,3.7755220039998676,242642
90,32,12,4,2.3837520010001754,121382
90,32,8,8,3.7535466409990477,184188
90,32,8,4,2.1973827100009657,92048
100,32,12,12,6.468823320999945,391098
100,32,12,8,4.714804679000736,259012
100,32,12,4,2.867486442999507,132444
100,32,8,8,4.728331841999534,194150
100,32,8,4,2.930610028999581,99908
200,32,12,12,29.516640470999846,541364
200,32,12,8,21.002122934,362900
200,32,12,4,12.828159310000046,185686
200,32,8,8,21.3648755969989,263944
200,32,8,4,15.391476425000292,134618
300,32,12,12,67.06673592799962,635294
300,32,12,8,48.008254958998805,423262
300,32,12,4,31.232456620999073,212050
300,32,8,8,60.98106746299891,300732
300,32,8,4,57.675765019999744,150738
400,32,12,12,131.7755458570009,695616
400,32,12,8,101.69954925000093,463542
400,32,12,4,79.88991636799983,232148
400,32,8,8,191.67188863200136,325526
400,32,8,4,228.9735812880008,162996
500,32,12,12,238.53937396100082,747200
500,32,12,8,217.0998741880012,498390
500,32,12,4,201.14347650900163,249396
